"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Amount spent (USD)",Ends
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Feed,In-app,"Android Tablet",inactive,20,Daily,"7-day click or 1-day view",,,5,5,,0.03,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Feed,In-app,iPad,inactive,20,Daily,"7-day click or 1-day view",1,actions:landing_page_view,16,27,0.04,0.04,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Feed,In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",1416,actions:landing_page_view,18152,24568,0.04110169,58.2,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Feed,In-app,Other,inactive,20,Daily,"7-day click or 1-day view",,,1,1,,0,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Feed,"Mobile web",iPhone,inactive,20,Daily,"7-day click or 1-day view",,,2,2,,0,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Explore,In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",21,actions:landing_page_view,264,284,0.03761905,0.79,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Explore,In-app,"Android Tablet",inactive,20,Daily,"7-day click or 1-day view",,,1,1,,0.01,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Explore,In-app,iPad,inactive,20,Daily,"7-day click or 1-day view",,,0,1,,0,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Explore,In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",20,actions:landing_page_view,536,583,0.0625,1.25,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",,,0,3,,0,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Explore home",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",,,24,29,,0,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",140,actions:landing_page_view,1992,2272,0.04835714,6.77,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,20,Daily,"7-day click or 1-day view",,,0,3,,0,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Instagram Reels",In-app,iPad,inactive,20,Daily,"7-day click or 1-day view",,,16,16,,0.05,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",471,actions:landing_page_view,7680,8973,0.05161359,24.31,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",254,actions:landing_page_view,3048,3628,0.04350394,11.05,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Instagram Stories",In-app,iPad,inactive,20,Daily,"7-day click or 1-day view",1,actions:landing_page_view,24,33,0.13,0.13,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",1402,actions:landing_page_view,16384,21081,0.04383738,61.46,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Uncategorized,Uncategorized,Uncategorized,Other,inactive,20,Daily,"7-day click or 1-day view",1,actions:landing_page_view,0,0,0,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",,,2,2,,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",,,0,1,,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",,,15,15,,0.02,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",,,0,10,,0.03,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",262,actions:landing_page_view,2360,2797,0.03469466,9.09,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,20,Daily,"7-day click or 1-day view",2,actions:landing_page_view,0,3,0.005,0.01,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Reels",In-app,iPad,inactive,20,Daily,"7-day click or 1-day view",,,8,14,,0.09,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",671,actions:landing_page_view,6696,8277,0.03830104,25.7,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",4,actions:landing_page_view,52,52,0.045,0.18,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",19,actions:landing_page_view,152,191,0.03947368,0.75,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,Desktop,Desktop,inactive,20,Daily,"7-day click or 1-day view",,,0,4,,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",793,actions:landing_page_view,6048,7904,0.03408575,27.03,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,In-app,"Android Tablet",inactive,20,Daily,"7-day click or 1-day view",1,actions:landing_page_view,8,15,0.02,0.02,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,In-app,iPad,inactive,20,Daily,"7-day click or 1-day view",21,actions:landing_page_view,208,230,0.04380952,0.92,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",3055,actions:landing_page_view,22032,32906,0.04003928,122.32,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,In-app,Other,inactive,20,Daily,"7-day click or 1-day view",,,0,1,,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",11,actions:landing_page_view,96,192,0.03818182,0.42,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,"Mobile web",iPad,inactive,20,Daily,"7-day click or 1-day view",,,0,2,,0.01,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Feed,"Mobile web",iPhone,inactive,20,Daily,"7-day click or 1-day view",16,actions:landing_page_view,256,328,0.043125,0.69,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Marketplace,Desktop,Desktop,inactive,20,Daily,"7-day click or 1-day view",,,0,1,,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",,,0,5,,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,Marketplace,In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",,,0,3,,0.01,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Right column",Desktop,Desktop,inactive,20,Daily,"7-day click or 1-day view",,,0,12,,0,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",1,actions:landing_page_view,0,2,0.01,0.01,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,20,Daily,"7-day click or 1-day view",1,actions:landing_page_view,5,5,0.01,0.01,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Uncategorized,Uncategorized,Uncategorized,Other,inactive,20,Daily,"7-day click or 1-day view",5,actions:landing_page_view,0,0,0,0,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,Desktop,Desktop,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,231,231,0.77001718,0.770017,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",112,actions:offsite_conversion.fb_pixel_add_to_cart,18752,31823,1.70441303,190.894259,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,64,174,,1.190027,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",3,actions:offsite_conversion.fb_pixel_add_to_cart,160,188,0.26333921,0.790018,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",473,actions:offsite_conversion.fb_pixel_add_to_cart,27040,40128,0.36588554,173.063861,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,In-app,Other,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,10,10,,0.040001,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,"Mobile web","Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,146,146,0.46001026,0.46001,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,"Mobile web",iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0.01,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Feed,"Mobile web",iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,32,93,0.17000379,0.170004,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Explore,In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",4,actions:offsite_conversion.fb_pixel_add_to_cart,704,870,0.89001986,3.560079,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Explore,In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,4,,0,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Explore,In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,4,,0.01,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,Explore,In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",10,actions:offsite_conversion.fb_pixel_add_to_cart,1504,2578,0.71901604,7.19016,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,96,158,0.09000201,0.090002,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Explore home",In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,2,,0,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Explore home",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,768,982,1.210027,1.210027,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",334,actions:offsite_conversion.fb_pixel_add_to_cart,10912,14477,0.15278784,51.031139,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,32,42,,0.140003,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Reels",In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,269,269,0.97002164,0.970022,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1539,actions:offsite_conversion.fb_pixel_add_to_cart,49312,74686,0.17057561,262.515857,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Reels",In-app,Other,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,7,7,,0.040001,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,34,34,,0.100002,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",170,actions:offsite_conversion.fb_pixel_add_to_cart,3936,6334,0.19118074,32.500725,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,9,9,,0.050001,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Stories",In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,178,178,0.48501082,0.970022,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",623,actions:offsite_conversion.fb_pixel_add_to_cart,22912,34680,0.27072835,168.663763,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,9,,0.02,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,4,,0,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,Uncategorized,Uncategorized,Uncategorized,Other,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,0,0,0,0,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Notifications",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8,8,,0.08,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Notifications",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,16,29,,0.12,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",6,actions:offsite_conversion.fb_pixel_add_to_cart,298,298,0.145,0.87,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook profile feed",In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,6,6,,0.03,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,496,497,1.43,1.43,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",249,actions:offsite_conversion.fb_pixel_add_to_cart,16112,32807,0.71405622,177.8,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,119,,0.57,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Reels",In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",12,actions:offsite_conversion.fb_pixel_add_to_cart,320,549,0.21833333,2.62,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",921,actions:offsite_conversion.fb_pixel_add_to_cart,34816,62637,0.34813246,320.63,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Reels",In-app,Other,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,15,,0.1,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",16,actions:offsite_conversion.fb_pixel_add_to_cart,448,639,0.235625,3.77,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Stories",In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,1,,0.01,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Stories",In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,3,,0.01,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",32,actions:offsite_conversion.fb_pixel_add_to_cart,1904,2064,0.4046875,12.95,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,Desktop,Desktop,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_add_to_cart,672,843,3.625,7.25,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,In-app,"Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",358,actions:offsite_conversion.fb_pixel_add_to_cart,12096,19714,0.27874302,99.79,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,In-app,"Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,64,145,,0.5,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,In-app,iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",9,actions:offsite_conversion.fb_pixel_add_to_cart,608,845,0.50222222,4.52,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,In-app,iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",672,actions:offsite_conversion.fb_pixel_add_to_cart,27120,51393,0.3772619,253.52,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,In-app,iPod,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,7,,0.01,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,In-app,Other,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,10,,0.03,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",15,actions:offsite_conversion.fb_pixel_add_to_cart,352,464,0.084,1.26,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,"Mobile web","Android Tablet",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_add_to_cart,0,2,0,0,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,"Mobile web",iPad,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,0,10,,0.15,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,Facebook,Feed,"Mobile web",iPhone,inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",26,actions:offsite_conversion.fb_pixel_add_to_cart,512,944,0.10538462,2.74,Ongoing
